1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.216814139865842748e+00,1.937658087086727932e+00,2.838894653822816139e+00,3.830907945451226482e+00,4.845255081727085411e+00,5.860660143643112718e+00,6.991303922330128984e+00,7.862872066829506679e+00,8.960510438609983197e+00,1.002262017457274723e+01,1.098938496483728144e+01,1.205479725630905463e+01,1.331687169676515836e+01,1.440313358257114018e+01,1.540098999203734920e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.374944247017900523e-01,1.292513496808791018e+00,2.095546002045121980e+00,3.037741508505629184e+00,4.049244814356224964e+00,5.070284763925680949e+00,6.087511769426267705e+00,7.220428468913009823e+00,8.087146753649616215e+00,9.186688884599103488e+00,1.024749316730048676e+01,1.121341222252300085e+01,1.228095766198049077e+01,1.354798173043195320e+01,1.463341344629642649e+01,1.543879337727736001e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.471965132901310369e-01,1.403636380878364065e+00,2.271995038744048401e+00,3.245286209791853338e+00,4.271497565270262697e+00,5.297015642092301135e+00,6.315196603686583643e+00,7.449163735706431311e+00,8.311653752809487372e+00,9.412879392491927177e+00,1.047229094443309450e+01,1.143754943247125411e+01,1.250725067317881312e+01,1.377908833293687607e+01,1.485493565550978801e+01,1.543879337727736001e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.910053292570147221e-01,1.543293691834517034e+00,2.462515249665184314e+00,3.459341989155117147e+00,4.496644140472877638e+00,5.524987853701414764e+00,6.543492256794817052e+00,7.677462047246788046e+00,8.536347852708470185e+00,9.639059199088020335e+00,1.069702042803546860e+01,1.166179477839909495e+01,1.273366965689220009e+01,1.401000545709200296e+01,1.500548339535864883e+01,1.543879337727736001e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.054460611838258899e-01,8.719976555478261560e-01,1.705137924044489495e+00,2.663633600128800794e+00,3.678262524865939298e+00,4.723920538783342948e+00,5.753859563059531723e+00,6.772227750324130824e+00,7.905309046303269582e+00,8.761194050581220694e+00,9.865210990169227756e+00,1.092169036169667251e+01,1.188614692234707704e+01,1.296020656712485319e+01,1.423886399956301929e+01,1.500592297349652071e+01,1.543879337727736001e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.239255048989342356e-01,9.848497053044660277e-01,1.883943068790951969e+00,2.872702481561557164e+00,3.900813198018990846e+00,4.952756394804676887e+00,5.983376855758191226e+00,7.001270756915570104e+00,8.132714999693316571e+00,8.986164944582949232e+00,1.009132172806718231e+01,1.114631061020139313e+01,1.211060476351664406e+01,1.318683714445893074e+01,1.445528289906780728e+01,1.500592297349652071e+01,1.543879337727736001e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.829946969844932880e-01,1.123164262419262371e+00,2.075595471779646317e+00,3.087721016352215742e+00,4.126070427000453122e+00,5.182726263151064217e+00,6.213351171311639831e+00,7.230518177302737826e+00,8.359707622274523686e+00,9.211238807202473566e+00,1.031738177111963850e+01,1.137089162507947648e+01,1.233516697471238999e+01,1.341342429173488071e+01,1.457224389255372543e+01,1.500592297349652071e+01,1.543879337727736001e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717283210808282945e+01,4.819137246655564866e-01,1.281253467647669453e+00,2.276928429129068121e+00,3.307185409959199518e+00,4.353344339669629193e+00,5.413512971076666958e+00,6.443642424126604595e+00,7.459889188129007920e+00,8.586326164175627440e+00,9.436398163858850552e+00,1.054338420736749171e+01,1.159544402955003406e+01,1.255982937352166218e+01,1.363891106531829323e+01,1.457224389255372543e+01,1.500592297349652071e+01,1.543879337727736001e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.720335874204199911e+01,6.138670322475228147e-01,1.454488352235753013e+00,2.485534572962929900e+00,3.529969575613190358e+00,4.582120022308796337e+00,5.644880145405860361e+00,6.674146403486755474e+00,7.689320111392728307e+00,8.812616593222823980e+00,9.661628745689991860e+00,1.076932434497660651e+01,1.181997822127430808e+01,1.278456987423114910e+01,1.385957542692846900e+01,1.457224389255372543e+01,1.500592297349652071e+01,1.543879337727736001e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.727438530834699293e+01,7.717001174073878644e-01,1.639242295116954296e+00,2.699597719009400265e+00,3.755232339758091342e+00,4.812013202536117973e+00,5.876651664229878946e+00,6.904785385891468508e+00,7.918760621007461253e+00,9.038627751425760692e+00,9.886918719186777338e+00,1.099519931545534845e+01,1.204450362223650117e+01,1.300929582012241426e+01,1.406042285263083258e+01,1.457224389255372543e+01,1.500592297349652071e+01,1.543879337727736001e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.674354116848532215e+01,8.197806832023601942e-02,9.492587184550949075e-01,1.832729174959066398e+00,2.917754380511748735e+00,3.982346399735202880e+00,5.042736983302514631e+00,6.108696310367147220e+00,7.135501155721609479e+00,8.148170926195799524e+00,9.264408384194151580e+00,1.011225812036365923e+01,1.122100774984135896e+01,1.226902618497927833e+01,1.323349009697025380e+01,1.413461315140378005e+01,1.457224389255372543e+01,1.500592297349652071e+01,1.543879337727736001e+01
