5.649599360755779287e+00,6.624899779372945829e+00,7.431969639369945924e+00,8.304242982987169341e+00,9.122683768888940392e+00,9.929248609107808932e+00,1.072185231298706043e+01,1.148880196608782711e+01,1.239240551209356767e+01,1.321814109814359739e+01,1.398431188820338633e+01,1.483242198830159708e+01,1.571609418336068842e+01,1.650608358093639794e+01,2.709070856309132580e-01,1.129607973375787111e+00,2.175318532483206724e+00,2.886086444383213490e+00,3.951009230810175410e+00,4.766920737344012338e+00
5.856419685753586180e+00,6.831716204136988324e+00,7.638783500874659183e+00,8.511052735604174302e+00,9.329490490691647153e+00,1.013605265316768822e+01,1.092865412412415793e+01,1.169560212931073551e+01,1.259920225101094360e+01,1.342493651937373755e+01,1.419110684221097785e+01,1.503921660331669585e+01,1.592288936279563671e+01,1.671287968766917942e+01,4.777084918557399362e-01,1.336412815632886719e+00,2.382132245781154012e+00,3.092901097812646327e+00,4.157830683359893698e+00,4.973742126587556101e+00
6.063239770673156670e+00,7.038532166432695192e+00,7.845596857550411585e+00,8.717861952364465594e+00,9.536296689363915391e+00,1.034285620734490152e+01,1.113545549148746971e+01,1.190240189719948916e+01,1.280599872596317113e+01,1.363173177756501531e+01,1.439790170219267651e+01,1.524601124240776784e+01,1.612968470325372294e+01,1.691967601938048205e+01,6.845103617346559588e-01,1.543218130886234718e+00,2.588946364955095447e+00,3.299716119267859682e+00,4.364652179630784445e+00,5.180563441307274530e+00
6.270059598003875578e+00,7.245347656263128044e+00,8.052409703464512347e+00,8.924670633535718878e+00,9.743102369426956955e+00,1.054965927970882689e+01,1.134225642592664229e+01,1.210920128251475347e+01,1.301279495337771408e+01,1.383852689006513259e+01,1.460469648550527921e+01,1.545280592229229200e+01,1.633648021935615446e+01,1.712647258878146062e+01,8.913126982794530306e-01,1.750023917234589277e+00,2.795760876228460035e+00,3.506531493981160708e+00,4.571473698081863546e+00,5.387384661057556201e+00
6.476879150729267565e+00,7.452162664382022683e+00,8.259222033464276080e+00,9.131478780154246522e+00,9.949907536112071682e+00,1.075646187895872430e+01,1.154905693882803774e+01,1.231600029846529054e+01,1.321959094990310035e+01,1.404532187429148138e+01,1.481149120947494424e+01,1.565960065949499125e+01,1.654327592535971547e+01,3.326940814597278973e-02,1.098115503821734507e+00,1.956830172127045131e+00,3.002575765377262229e+00,3.713347206795820199e+00,4.778295217292598096e+00,5.594205765675074105e+00
6.683698412347915507e+00,7.658977182305328313e+00,8.466033843178500717e+00,9.338286394020450132e+00,1.015671219535121139e+01,1.096326401440611420e+01,1.175585704209364479e+01,1.252279895868311854e+01,1.342638673238487712e+01,1.425211674770147141e+01,1.501828589137218017e+01,1.586639547032657305e+01,1.675007183513874764e+01,2.400664892963710884e-01,1.304918780015359658e+00,2.163636892373947518e+00,3.209391017750110819e+00,3.920163242190742636e+00,4.985116715994283965e+00,5.801026735303512538e+00
6.890517366892730422e+00,7.865791202316721353e+00,8.672845129016785393e+00,9.545093477687281336e+00,1.036351635376009739e+01,1.117006569595732657e+01,1.196265674811925095e+01,1.272959727720373024e+01,1.363318231783753021e+01,1.445891152777121391e+01,1.522508054838950642e+01,1.607319037086201519e+01,1.695686796216786973e+01,4.468638435923004693e-01,1.511722527840195340e+00,2.370444074155702907e+00,3.416206618291912633e+00,4.126979584304397264e+00,5.191938173098808562e+00,6.007847550420112981e+00
7.097335998952665648e+00,8.072604717472664504e+00,8.879655888171122058e+00,9.751900034453363730e+00,1.057032001862429382e+01,1.137686693409229832e+01,1.216945606977250094e+01,1.293639526843937659e+01,1.383997772342066668e+01,1.466570623196778200e+01,1.543187519761473681e+01,1.627998537691896530e+01,1.716366431950691407e+01,6.536614819173429680e-01,1.718526747605583438e+00,2.577251713032897129e+00,3.623022551568485738e+00,4.333796216958749170e+00,5.398759567726560959e+00,6.214668191862049440e+00
7.304154293688121413e+00,8.279417721608545833e+00,9.086466118613508058e+00,9.958706068350203111e+00,1.077712319788260942e+01,1.158366773984564446e+01,1.237625502036976144e+01,1.314319294715576092e+01,1.404677296641167317e+01,1.487250087772493856e+01,1.563866985600994752e+01,1.648678050403949413e+01,7.046091978637392117e-02,8.604594146672503996e-01,1.925331438954490437e+00,2.784059803955731383e+00,3.829838801789978930e+00,4.540613123684384078e+00,5.605580879235080971e+00,6.421488640849620566e+00
7.510972236851181094e+00,8.486230209340952513e+00,9.293275819092933432e+00,1.016551158413241041e+01,1.098392590011180658e+01,1.179046812478704709e+01,1.258305361365446373e+01,1.334999032844907418e+01,1.425356806417945421e+01,1.507929548241948936e+01,1.584546454038612495e+01,1.669357576746951821e+01,2.772577751934228729e-01,1.067257651739939917e+00,2.132136600871010756e+00,2.990868341279199427e+00,4.036655352835087029e+00,4.747430287745576294e+00,5.812402087246855586e+00,6.628308879014159771e+00
